site_handle	language	etype	uri	slug
he	he	trainings	playlists/body-sprays-summary-outlook	body-sprays-summary-outlook
he	he	trainings	playlists/brand-introduction	brand-introduction
he	he	trainings	playlists/brand-mission	brand-mission
he	he	trainings	playlists/brand-product-range	brand-product-range
he	he	trainings	playlists/brand-story	brand-story
he	he	trainings	playlists/brand-summary-outlook	brand-summary-outlook
he	he	trainings	playlists/companion-acquire-new-knowledge	companion-acquire-new-knowledge
he	he	trainings	playlists/companion-find-installation-maintenance-support	companion-find-installation-maintenance-support
he	he	trainings	playlists/companion-present-products-to-customers	companion-present-products-to-customers
he	he	trainings	playlists/companion-search-for-content-on-demand	companion-search-for-content-on-demand
he	he	trainings	playlists/creating-a-consistent-bathroom-experience-with-grohe	creating-a-consistent-bathroom-experience-with-grohe
he	he	trainings	playlists/introducing-grohe-sensia-arena	introducing-grohe-sensia-arena
he	he	trainings	playlists/rapid-slx-1-unboxing-tools	rapid-slx-1-unboxing-tools
he	he	trainings	playlists/rapid-slx-10-installing-the-flush-plate	rapid-slx-10-installing-the-flush-plate
he	he	trainings	playlists/rapid-slx-11-adjusting-the-water-flow	rapid-slx-11-adjusting-the-water-flow
he	he	trainings	playlists/rapid-slx-2-taking-measurements	rapid-slx-2-taking-measurements
he	he	trainings	playlists/rapid-slx-3-marking-the-drill-holes	rapid-slx-3-marking-the-drill-holes
he	he	trainings	playlists/rapid-slx-4-drilling-mounting-on-the-wall	rapid-slx-4-drilling-mounting-on-the-wall
he	he	trainings	playlists/rapid-slx-5-water-connection	rapid-slx-5-water-connection
he	he	trainings	playlists/rapid-slx-6-power-connection	rapid-slx-6-power-connection
he	he	trainings	playlists/rapid-slx-7-preparing-the-waste-pipe	rapid-slx-7-preparing-the-waste-pipe
he	he	trainings	playlists/rapid-slx-8-installing-the-revision-shaft	rapid-slx-8-installing-the-revision-shaft
he	he	trainings	playlists/rapid-slx-9-installing-the-bowl	rapid-slx-9-installing-the-bowl
he	he	trainings	playlists/rapid-slx-countless-flush-plate-options	rapid-slx-countless-flush-plate-options
he	he	trainings	playlists/rapid-slx-introducing-the-rapid-slx	rapid-slx-introducing-the-rapid-slx
he	he	trainings	playlists/rapid-slx-product-range	rapid-slx-product-range
he	he	trainings	playlists/rapid-slx-top-features	rapid-slx-top-features
he	he	trainings	playlists/selling-a-full-bathroom-solution-with-grohe-products	selling-a-full-bathroom-solution-with-grohe-products
he	he	trainings	playlists/selling-spa-consumers-contact-evaluation	selling-spa-consumers-contact-evaluation
he	he	trainings	playlists/selling-spa-consumers-objection-handling	selling-spa-consumers-objection-handling
he	he	trainings	playlists/selling-spa-consumers-summary-outlook	selling-spa-consumers-summary-outlook
he	he	trainings	playlists/selling-spa-consumers-the-solution	selling-spa-consumers-the-solution
he	he	trainings	playlists/selling-spa-showroom-contact-evaluation	selling-spa-showroom-contact-evaluation
he	he	trainings	playlists/selling-spa-showroom-objection-handling	selling-spa-showroom-objection-handling
he	he	trainings	playlists/selling-spa-showroom-summary-outlook	selling-spa-showroom-summary-outlook
he	he	trainings	playlists/selling-spa-showroom-the-solution	selling-spa-showroom-the-solution
he	he	trainings	playlists/sensia-arena-1-preparation-and-tools	sensia-arena-1-preparation-and-tools
he	he	trainings	playlists/sensia-arena-2-preparing-the-installation-system	sensia-arena-2-preparing-the-installation-system
he	he	trainings	playlists/sensia-arena-3-mounting-the-electrical-plug	sensia-arena-3-mounting-the-electrical-plug
he	he	trainings	playlists/sensia-arena-4-installing-with-rapid-slx	sensia-arena-4-installing-with-rapid-slx
he	he	trainings	playlists/sensia-arena-5-mounting-the-shower-toilet	sensia-arena-5-mounting-the-shower-toilet
he	he	trainings	playlists/sensia-arena-6-installing-the-flush-plate	sensia-arena-6-installing-the-flush-plate
he	he	trainings	playlists/sensia-arena-7-completing-the-installation	sensia-arena-7-completing-the-installation
he	he	trainings	playlists/sensia-arena-descaling-the-grohe-sensia-arena	sensia-arena-descaling-the-grohe-sensia-arena
he	he	trainings	playlists/sensia-arena-excellent-design-easy-installation	sensia-arena-excellent-design-easy-installation
he	he	trainings	playlists/sensia-arena-maintaining-the-grohe-sensia-arena	sensia-arena-maintaining-the-grohe-sensia-arena
he	he	trainings	playlists/sensia-arena-perfect-body-care	sensia-arena-perfect-body-care
he	he	trainings	playlists/sensia-arena-personal-comfort	sensia-arena-personal-comfort
he	he	trainings	playlists/sensia-arena-ultimate-hygiene	sensia-arena-ultimate-hygiene
he	he	trainings	playlists/sensia-arena-using-new-technologies	sensia-arena-using-new-technologies
he	he	trainings	playlists/shower-systems-consumer	shower-systems-consumer
he	he	trainings	playlists/shower-systems-showroom	shower-systems-showroom
he	he	trainings	playlists/smartcontrol-kitchen-taps-professional	smartcontrol-kitchen-taps-professional
he	he	trainings	playlists/touchless-taps-professional	touchless-taps-professional
he	he	trainings	playlists/touchless-taps-projects	touchless-taps-projects
hr	hr	trainings	playlists/bau-cosmo-e-1-preparation-tools	bau-cosmo-e-1-preparation-tools
hr	hr	trainings	playlists/bau-cosmo-e-2-installing-the-tap	bau-cosmo-e-2-installing-the-tap
hr	hr	trainings	playlists/bau-cosmo-e-automatic-flush	bau-cosmo-e-automatic-flush
hr	hr	trainings	playlists/bau-cosmo-e-battery-status	bau-cosmo-e-battery-status
hr	hr	trainings	playlists/bau-cosmo-e-bau-cosmopolitan-e-overview	bau-cosmo-e-bau-cosmopolitan-e-overview
hr	hr	trainings	playlists/bau-cosmo-e-choosing-your-way-to-operate-the-settings	bau-cosmo-e-choosing-your-way-to-operate-the-settings
hr	hr	trainings	playlists/bau-cosmo-e-cleaning-mode	bau-cosmo-e-cleaning-mode
hr	hr	trainings	playlists/bau-cosmo-e-detection-area	bau-cosmo-e-detection-area
hr	hr	trainings	playlists/bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e	bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e
hr	hr	trainings	playlists/bau-cosmo-e-maximum-running-time	bau-cosmo-e-maximum-running-time
hr	hr	trainings	playlists/bau-cosmo-e-multiple-functions	bau-cosmo-e-multiple-functions
hr	hr	trainings	playlists/bau-cosmo-e-preset-programmes	bau-cosmo-e-preset-programmes
hr	hr	trainings	playlists/bau-cosmo-e-running-time-after-last-detection	bau-cosmo-e-running-time-after-last-detection
hr	hr	trainings	playlists/bau-cosmo-e-selecting-a-predefined-programme	bau-cosmo-e-selecting-a-predefined-programme
hr	hr	trainings	playlists/bau-cosmo-e-the-need-for-touchless	bau-cosmo-e-the-need-for-touchless
hr	hr	trainings	playlists/bau-cosmo-e-thermal-disinfection	bau-cosmo-e-thermal-disinfection
hr	hr	trainings	playlists/bau-cosmo-e-usage-data	bau-cosmo-e-usage-data
hr	hr	trainings	playlists/bau-cosmo-e-user-profiles	bau-cosmo-e-user-profiles
hr	hr	trainings	playlists/companion-acquire-new-knowledge	companion-acquire-new-knowledge
hr	hr	trainings	playlists/companion-find-installation-maintenance-support	companion-find-installation-maintenance-support
hr	hr	trainings	playlists/companion-present-products-to-customers	companion-present-products-to-customers
hr	hr	trainings	playlists/companion-search-for-content-on-demand	companion-search-for-content-on-demand
hr	hr	trainings	playlists/creating-a-consistent-bathroom-experience-with-grohe	creating-a-consistent-bathroom-experience-with-grohe
hr	hr	trainings	playlists/cubeo-design-product-range	cubeo-design-product-range
hr	hr	trainings	playlists/cubeo-features-benefits	cubeo-features-benefits
hr	hr	trainings	playlists/cubeo-matching-products	cubeo-matching-products
hr	hr	trainings	playlists/flushing-systems-installation-of-rapid-sl	flushing-systems-installation-of-rapid-sl
hr	hr	trainings	playlists/flushing-systems-installation-of-uniset	flushing-systems-installation-of-uniset
hr	hr	trainings	playlists/flushing-systems-introduction	flushing-systems-introduction
hr	hr	trainings	playlists/flushing-systems-matching-products	flushing-systems-matching-products
hr	hr	trainings	playlists/flushing-systems-rapid-sl-for-bidet	flushing-systems-rapid-sl-for-bidet
hr	hr	trainings	playlists/flushing-systems-rapid-sl-for-urinal	flushing-systems-rapid-sl-for-urinal
hr	hr	trainings	playlists/flushing-systems-rapid-sl-for-wash-basin	flushing-systems-rapid-sl-for-wash-basin
hr	hr	trainings	playlists/flushing-systems-rapid-sl-for-wc	flushing-systems-rapid-sl-for-wc
hr	hr	trainings	playlists/flushing-systems-selling	flushing-systems-selling
hr	hr	trainings	playlists/flushing-systems-setting-installation-hints	flushing-systems-setting-installation-hints
hr	hr	trainings	playlists/flushing-systems-uniset-flushing-systems	flushing-systems-uniset-flushing-systems
hr	hr	trainings	playlists/grohe-colours-surfaces-chrome	grohe-colours-surfaces-chrome
hr	hr	trainings	playlists/grohe-colours-surfaces-introduction	grohe-colours-surfaces-introduction
hr	hr	trainings	playlists/grohe-colours-surfaces-moon-white-phantom-black-matte-black	grohe-colours-surfaces-moon-white-phantom-black-matte-black
hr	hr	trainings	playlists/grohe-colours-surfaces-moon-white-phantom-black-matte-black-2	grohe-colours-surfaces-moon-white-phantom-black-matte-black-2
hr	hr	trainings	playlists/grohe-colours-surfaces-satin-steel-satin-graphite	grohe-colours-surfaces-satin-steel-satin-graphite
hr	hr	trainings	playlists/grohe-colours-surfaces-spa-private-collection-surfaces	grohe-colours-surfaces-spa-private-collection-surfaces
hr	hr	trainings	playlists/grohe-colours-surfaces-supersteel-warm-sunset-cool-sunrise-hard-graphite	grohe-colours-surfaces-supersteel-warm-sunset-cool-sunrise-hard-graphite
hr	hr	trainings	playlists/introducing-grohe-sensia-arena	introducing-grohe-sensia-arena
hr	hr	trainings	playlists/purefoam-1-installation-of-the-fixation-plate	purefoam-1-installation-of-the-fixation-plate
hr	hr	trainings	playlists/purefoam-2-installation-of-the-unit	purefoam-2-installation-of-the-unit
hr	hr	trainings	playlists/purefoam-3-connecting-the-unit	purefoam-3-connecting-the-unit
hr	hr	trainings	playlists/purefoam-experience-features-benefits	purefoam-experience-features-benefits
hr	hr	trainings	playlists/purefoam-installation-preparation	purefoam-installation-preparation
hr	hr	trainings	playlists/purefoam-kinuami-soap	purefoam-kinuami-soap
hr	hr	trainings	playlists/purefoam-maintenance	purefoam-maintenance
hr	hr	trainings	playlists/purefoam-product-range	purefoam-product-range
hr	hr	trainings	playlists/purefoam-sales-support	purefoam-sales-support
hr	hr	trainings	playlists/purefoam-testing-and-handover	purefoam-testing-and-handover
hr	hr	trainings	playlists/rainshower-aqua-pure-installation-2	rainshower-aqua-pure-installation-2
hr	hr	trainings	playlists/rainshower-aqua-pure-installation-preparation	rainshower-aqua-pure-installation-preparation
hr	hr	trainings	playlists/rainshower-aqua-pure-key-features	rainshower-aqua-pure-key-features
hr	hr	trainings	playlists/rainshower-aqua-pure-product-range	rainshower-aqua-pure-product-range
hr	hr	trainings	playlists/rainshower-aqua-pure-sales-suggestions-tips	rainshower-aqua-pure-sales-suggestions-tips
hr	hr	trainings	playlists/rapid-slx-1-unboxing-tools	rapid-slx-1-unboxing-tools
hr	hr	trainings	playlists/rapid-slx-10-installing-the-flush-plate	rapid-slx-10-installing-the-flush-plate
hr	hr	trainings	playlists/rapid-slx-11-adjusting-the-water-flow	rapid-slx-11-adjusting-the-water-flow
hr	hr	trainings	playlists/rapid-slx-2-taking-measurements	rapid-slx-2-taking-measurements
hr	hr	trainings	playlists/rapid-slx-3-marking-the-drill-holes	rapid-slx-3-marking-the-drill-holes
hr	hr	trainings	playlists/rapid-slx-4-drilling-mounting-on-the-wall	rapid-slx-4-drilling-mounting-on-the-wall
hr	hr	trainings	playlists/rapid-slx-5-water-connection	rapid-slx-5-water-connection
hr	hr	trainings	playlists/rapid-slx-6-power-connection	rapid-slx-6-power-connection
hr	hr	trainings	playlists/rapid-slx-7-preparing-the-waste-pipe	rapid-slx-7-preparing-the-waste-pipe
hr	hr	trainings	playlists/rapid-slx-8-installing-the-revision-shaft	rapid-slx-8-installing-the-revision-shaft
hr	hr	trainings	playlists/rapid-slx-9-installing-the-bowl	rapid-slx-9-installing-the-bowl
hr	hr	trainings	playlists/rapid-slx-countless-flush-plate-options	rapid-slx-countless-flush-plate-options
hr	hr	trainings	playlists/rapid-slx-introducing-the-rapid-slx	rapid-slx-introducing-the-rapid-slx
hr	hr	trainings	playlists/rapid-slx-product-range	rapid-slx-product-range
hr	hr	trainings	playlists/rapid-slx-top-features	rapid-slx-top-features
hr	hr	trainings	playlists/rapido-shower-frame-installation-connecting-the-smartbox	rapido-shower-frame-installation-connecting-the-smartbox
hr	hr	trainings	playlists/rapido-shower-frame-installation-installation-of-the-bottom-frame	rapido-shower-frame-installation-installation-of-the-bottom-frame
hr	hr	trainings	playlists/rapido-shower-frame-installation-installation-of-the-upper-frame	rapido-shower-frame-installation-installation-of-the-upper-frame
hr	hr	trainings	playlists/rapido-shower-frame-installation-preparation	rapido-shower-frame-installation-preparation
hr	hr	trainings	playlists/rapido-shower-frame-matching-products	rapido-shower-frame-matching-products
hr	hr	trainings	playlists/rapido-shower-frame-selling	rapido-shower-frame-selling
hr	hr	trainings	playlists/rapido-shower-frames-features	rapido-shower-frames-features
hr	hr	trainings	playlists/rapido-shower-frames-product-range	rapido-shower-frames-product-range
hr	hr	trainings	playlists/selling-a-full-bathroom-solution-with-grohe-products	selling-a-full-bathroom-solution-with-grohe-products
hr	hr	trainings	playlists/selling-spa-consumers-contact-evaluation	selling-spa-consumers-contact-evaluation
hr	hr	trainings	playlists/selling-spa-consumers-objection-handling	selling-spa-consumers-objection-handling
hr	hr	trainings	playlists/selling-spa-consumers-summary-outlook	selling-spa-consumers-summary-outlook
hr	hr	trainings	playlists/selling-spa-consumers-the-solution	selling-spa-consumers-the-solution
hr	hr	trainings	playlists/selling-spa-showroom-contact-evaluation	selling-spa-showroom-contact-evaluation
hr	hr	trainings	playlists/selling-spa-showroom-objection-handling	selling-spa-showroom-objection-handling
hr	hr	trainings	playlists/selling-spa-showroom-summary-outlook	selling-spa-showroom-summary-outlook
hr	hr	trainings	playlists/selling-spa-showroom-the-solution	selling-spa-showroom-the-solution
hr	hr	trainings	playlists/sensia-arena-1-preparation-and-tools	sensia-arena-1-preparation-and-tools
hr	hr	trainings	playlists/sensia-arena-2-preparing-the-installation-system	sensia-arena-2-preparing-the-installation-system
hr	hr	trainings	playlists/sensia-arena-3-mounting-the-electrical-plug	sensia-arena-3-mounting-the-electrical-plug
hr	hr	trainings	playlists/sensia-arena-4-installing-with-rapid-slx	sensia-arena-4-installing-with-rapid-slx
hr	hr	trainings	playlists/sensia-arena-5-mounting-the-shower-toilet	sensia-arena-5-mounting-the-shower-toilet
hr	hr	trainings	playlists/sensia-arena-6-installing-the-flush-plate	sensia-arena-6-installing-the-flush-plate
hr	hr	trainings	playlists/sensia-arena-7-completing-the-installation	sensia-arena-7-completing-the-installation
hr	hr	trainings	playlists/sensia-arena-descaling-the-grohe-sensia-arena	sensia-arena-descaling-the-grohe-sensia-arena
hr	hr	trainings	playlists/sensia-arena-excellent-design-easy-installation	sensia-arena-excellent-design-easy-installation
hr	hr	trainings	playlists/sensia-arena-maintaining-the-grohe-sensia-arena	sensia-arena-maintaining-the-grohe-sensia-arena
hr	hr	trainings	playlists/sensia-arena-perfect-body-care	sensia-arena-perfect-body-care
